Fecha,kilosnetos,Valortotal,Precio Unitario FOB (USD) Peso Neto,Desvest
2019-10-01,6384.166666666667,24646.246666666662,4.351252928346657,1.5347566306822216
2019-10-02,24917.0,74153.0,2.97600032106594,0.0
2019-10-03,24917.0,74153.0,2.97600032106594,0.0
2019-10-04,24917.0,74153.0,2.97600032106594,0.0
2019-10-07,24917.0,74153.0,2.97600032106594,0.0
2019-10-08,750.0,3120.0,4.16,0.0
2019-10-09,12500.0,32750.0,2.62,0.0
2019-10-10,12500.0,32750.0,2.62,0.0
2019-10-11,3060.0,12530.7,4.095,0.0
2019-10-14,3060.0,12530.7,4.095,0.0
2019-10-15,3060.0,12530.7,4.095,0.0
2019-10-16,20000.0,69202.26,3.460113,0.0
2019-10-17,80000.0,456000.0,5.7,0.0
2019-10-18,80000.0,456000.0,5.7,0.0
2019-10-21,213.33333333333334,2270.0,10.366666666666667,1.644181660685137
2019-10-22,20000.0,64246.38,3.212319,0.0
2019-10-23,20000.0,64246.38,3.212319,0.0
2019-10-24,960.0,11200.0,11.6666666666667,0.0
2019-10-25,4467.29,20103.7,2.333810312421128,3.0999469708118172
2019-10-28,4467.29,20103.7,2.333810312421128,3.0999469708118172
2019-10-29,8414.933333333332,32589.535,5.34713471685459,3.6372532682441427
2019-10-30,6000.0,22134.0,3.689,0.0
2019-10-31,2376.8,17643.6,7.42325816223494,0.0
2019-11-01,2376.8,17643.6,7.42325816223494,0.0
2019-11-04,2376.8,17643.6,7.42325816223494,0.0
2019-11-05,2376.8,17643.6,7.42325816223494,0.0
2019-11-06,2376.8,17643.6,7.42325816223494,0.0
2019-11-07,25000.0,67000.0,2.68,0.0
2019-11-08,60000.0,313200.0,5.22,0.0
2019-11-11,28.0,466.0,16.6428571428571,0.0
2019-11-12,28.0,466.0,16.6428571428571,0.0
2019-11-13,28.0,466.0,16.6428571428571,0.0
2019-11-14,28.0,466.0,16.6428571428571,0.0
2019-11-15,28.0,466.0,16.6428571428571,0.0
2019-11-18,28.0,466.0,16.6428571428571,0.0
2019-11-19,2504.0,9874.964,3.7636811732953404,1.5587211298114152
2019-11-20,153.0,973.5999999999999,4.85692279479186,2.4325614395075523
2019-11-21,153.0,973.5999999999999,4.85692279479186,2.4325614395075523
2019-11-22,153.0,973.5999999999999,4.85692279479186,2.4325614395075523
2019-11-25,79.5,345.6,4.34716981132075,0.0
2019-11-26,7950.0,26988.665,4.131337080536914,1.1914931971792462
2019-11-27,1035.0,4305.6,4.16,0.0
2019-11-28,35.0325,4.5,0.13194553593330216,0.06458662131035758
2019-11-29,20213.7,106712.45,11.673219367483892,7.476269746956763
2019-12-02,20213.7,106712.45,11.673219367483892,7.476269746956763
2019-12-03,20213.7,106712.45,11.673219367483892,7.476269746956763
2019-12-04,20213.7,106712.45,11.673219367483892,7.476269746956763
2019-12-05,20213.7,106712.45,11.673219367483892,7.476269746956763
2019-12-06,20213.7,106712.45,11.673219367483892,7.476269746956763
2019-12-09,7162.8,26569.496000000003,4.744128072636267,1.393044998613011
2019-12-10,7162.8,26569.496000000003,4.744128072636267,1.393044998613011
2019-12-11,190.35,1270.507,5.085459965118124,3.8187123941192698
2019-12-12,4966.666666666667,18658.333333333332,5.670833333333342,5.199931556707709
2019-12-13,40852.75,215353.76,6.22318528290824,1.4045760970381926
2019-12-16,560.0,2329.6,4.16,0.0
2019-12-17,560.0,2329.6,4.16,0.0
2019-12-18,560.0,2329.6,4.16,0.0
2019-12-19,256.5,1218.76,4.75150097465887,0.0
2019-12-20,80000.0,430400.0,5.38,0.0
2019-12-23,572.5,10387.0,18.143231441048,0.0
2019-12-24,1001.0,6966.96,6.96,0.0
2019-12-25,80000.0,430400.0,5.38,0.0
2019-12-26,80000.0,430400.0,5.38,0.0
2019-12-27,80000.0,430400.0,5.38,0.0
2019-12-30,25000.0,65375.0,2.615,0.0
2019-12-31,1340.0,8367.5,6.595000000000001,0.572756492761103
2020-01-01,1340.0,8367.5,6.595000000000001,0.572756492761103
2020-01-02,1340.0,8367.5,6.595000000000001,0.572756492761103
2020-01-03,288.1666666666667,2013.9666666666665,6.368509024445967,0.7551389352878757
2020-01-06,65209.0,300021.99,4.300500119005115,1.873125695064517
2020-01-07,65209.0,300021.99,4.300500119005115,1.873125695064517
2020-01-08,7627.454545454545,30420.056363636362,4.341994596259797,1.2748868569376282
2020-01-09,5101.5,18935.850000000002,4.68545161026272,2.7185530710146866
2020-01-10,5101.5,18935.850000000002,4.68545161026272,2.7185530710146866
2020-01-13,5101.5,18935.850000000002,4.68545161026272,2.7185530710146866
2020-01-14,5101.5,18935.850000000002,4.68545161026272,2.7185530710146866
2020-01-15,1000.0,4160.0,4.16,0.0
2020-01-16,1000.0,4160.0,4.16,0.0
2020-01-17,444.12,2010.0,4.52580383680086,0.0
2020-01-20,444.12,2010.0,4.52580383680086,0.0
2020-01-21,444.12,2010.0,4.52580383680086,0.0
2020-01-22,444.12,2010.0,4.52580383680086,0.0
2020-01-23,9478.57142857143,36269.52428571429,3.473271796536797,0.9894387299895835
2020-01-24,17100.0,59938.37,3.50516783625731,0.0
2020-01-27,17100.0,59938.37,3.50516783625731,0.0
2020-01-28,499.8333333333333,2422.266666666667,5.51640558144451,2.8643549777699846
2020-01-29,499.8333333333333,2422.266666666667,5.51640558144451,2.8643549777699846
2020-01-30,499.8333333333333,2422.266666666667,5.51640558144451,2.8643549777699846
2020-01-31,499.8333333333333,2422.266666666667,5.51640558144451,2.8643549777699846
2020-02-03,25219.333333333332,75153.53666666667,5.644000013186177,4.638442830784685
2020-02-04,25219.333333333332,75153.53666666667,5.644000013186177,4.638442830784685
2020-02-05,960.0,2231.0,2.32395833333333,0.0
2020-02-06,960.0,2231.0,2.32395833333333,0.0
2020-02-07,1000.0,4160.0,4.16,0.0
2020-02-10,3300.790909090909,14006.712727272727,4.561462431249229,1.7878442659243636
2020-02-11,25000.0,75100.0,3.004,0.0
2020-02-12,432.0,3567.6,8.25833333333333,0.0
2020-02-13,432.0,3567.6,8.25833333333333,0.0
2020-02-14,2019.1899999999998,12002.266666666668,2.066731563347629,3.4074902525425896
2020-02-17,2019.1899999999998,12002.266666666668,2.066731563347629,3.4074902525425896
2020-02-18,6000.0,34626.0,5.771,0.0
2020-02-19,800.0,15423.96,19.27995,0.0
2020-02-20,800.0,15423.96,19.27995,0.0
2020-02-21,22549.5,74518.66500000001,3.3465676195266747,0.5240614152384468
2020-02-24,20060.0,118672.205,4.3975001250000005,2.1602113933015983
2020-02-25,20000.0,70263.72,3.513186,0.0
2020-02-26,378.31,1828.75,5.488013599835153,1.866830702321255
2020-02-27,378.31,1828.75,5.488013599835153,1.866830702321255
2020-02-28,378.31,1828.75,5.488013599835153,1.866830702321255
2020-03-02,378.31,1828.75,5.488013599835153,1.866830702321255
2020-03-03,168.0,1180.315,4.470205435134261,5.373016417477754
2020-03-04,480.0,1150.0,2.39583333333333,0.0
2020-03-05,480.0,1150.0,2.39583333333333,0.0
2020-03-06,480.0,1150.0,2.39583333333333,0.0
2020-03-09,5790.65,19921.344,4.417417838533659,1.7417190373670544
2020-03-10,741.55,6676.18,9.69753431030474,2.784773684474774
2020-03-11,741.55,6676.18,9.69753431030474,2.784773684474774
2020-03-12,40000.0,237000.0,5.925,0.0
2020-03-13,40000.0,237000.0,5.925,0.0
2020-03-16,40000.0,237000.0,5.925,0.0
2020-03-17,33333.333333333336,183405.6066666667,4.596947008547009,1.129063880640892
2020-03-18,33333.333333333336,183405.6066666667,4.596947008547009,1.129063880640892
2020-03-19,33333.333333333336,183405.6066666667,4.596947008547009,1.129063880640892
2020-03-20,33333.333333333336,183405.6066666667,4.596947008547009,1.129063880640892
2020-03-23,8790.0,28841.16,6.93825,3.9987113236641627
2020-03-24,8790.0,28841.16,6.93825,3.9987113236641627
2020-03-25,6690.9,23289.705,7.294870127536782,3.9743276929600255
2020-03-26,6690.9,23289.705,7.294870127536782,3.9743276929600255
2020-03-27,9020.64,41400.0,4.58947480444847,0.0
2020-03-30,9020.64,41400.0,4.58947480444847,0.0
2020-03-31,9020.64,41400.0,4.58947480444847,0.0
2020-04-01,9020.64,41400.0,4.58947480444847,0.0
2020-04-02,9020.64,41400.0,4.58947480444847,0.0
2020-04-03,9020.64,41400.0,4.58947480444847,0.0
2020-04-06,9020.64,41400.0,4.58947480444847,0.0
2020-04-07,9020.64,41400.0,4.58947480444847,0.0
2020-04-08,9020.64,41400.0,4.58947480444847,0.0
2020-04-09,9020.64,41400.0,4.58947480444847,0.0
2020-04-10,9020.64,41400.0,4.58947480444847,0.0
2020-04-13,25099.0,79390.08,3.16307741344277,0.0
2020-04-14,741.6666666666666,3454.7999999999997,5.802074074074073,2.8441557260879153
2020-04-15,741.6666666666666,3454.7999999999997,5.802074074074073,2.8441557260879153
2020-04-16,2814.8,13886.04,4.9332243853915,0.0
2020-04-17,25065.0,67930.01,2.71015399960104,0.0
2020-04-20,25065.0,67930.01,2.71015399960104,0.0
2020-04-21,25065.0,67930.01,2.71015399960104,0.0
2020-04-22,25065.0,67930.01,2.71015399960104,0.0
2020-04-23,25065.0,67930.01,2.71015399960104,0.0
2020-04-24,25065.0,67930.01,2.71015399960104,0.0
2020-04-27,25065.0,67930.01,2.71015399960104,0.0
2020-04-28,25065.0,67930.01,2.71015399960104,0.0
2020-04-29,25065.0,67930.01,2.71015399960104,0.0
2020-04-30,25065.0,67930.01,2.71015399960104,0.0
2020-05-01,25065.0,67930.01,2.71015399960104,0.0
2020-05-04,25065.0,67930.01,2.71015399960104,0.0
2020-05-05,12500.0,38850.0,3.108,0.0
2020-05-06,12500.0,38850.0,3.108,0.0
2020-05-07,12500.0,38850.0,3.108,0.0
2020-05-08,16333.333333333334,70155.26666666666,4.674266581627681,1.4509573892885055
2020-05-11,50040.0,120096.0,2.4,0.0
2020-05-12,500.0,2275.0,4.55,0.0
2020-05-13,500.0,2275.0,4.55,0.0
2020-05-14,4126.75,19425.274999999998,3.5840410710128126,2.045370088022646
2020-05-15,25265.0,68499.24,2.71123055610528,0.0
2020-05-18,12150.0,64881.0,5.34,0.0
2020-05-19,140000.0,812000.0,5.8,0.0
2020-05-20,1021.5,6477.75,6.616666666666665,0.5421151989096892
2020-05-21,1021.5,6477.75,6.616666666666665,0.5421151989096892
2020-05-22,512.5333333333333,3777.3333333333335,7.268190476190466,3.8344388444335062
2020-05-25,512.5333333333333,3777.3333333333335,7.268190476190466,3.8344388444335062
2020-05-26,512.5333333333333,3777.3333333333335,7.268190476190466,3.8344388444335062
2020-05-27,750.0,4935.0,6.58,0.0
2020-05-28,25175.0,68255.24,2.71123098311817,0.0
2020-05-29,25175.0,68255.24,2.71123098311817,0.0
2020-06-01,12600.0,35910.0,2.85,0.0
2020-06-02,12600.0,35910.0,2.85,0.0
2020-06-03,12600.0,35910.0,2.85,0.0
2020-06-04,12600.0,35910.0,2.85,0.0
2020-06-05,12600.0,35910.0,2.85,0.0
2020-06-08,690.75,1470.95,2.14018578839426,0.07558168755353854
2020-06-09,690.75,1470.95,2.14018578839426,0.07558168755353854
2020-06-10,4513.0,16738.565,4.177438718323585,0.8574570835060745
2020-06-11,4513.0,16738.565,4.177438718323585,0.8574570835060745
2020-06-12,3807.3,14998.15,4.52943290410959,1.9559749002748419
2020-06-15,4614.36,15257.599999999999,2.6105010807362534,0.7123368089136418
2020-06-16,4614.36,15257.599999999999,2.6105010807362534,0.7123368089136418
2020-06-17,25237.0,68423.32,2.71123033641083,0.0
2020-06-18,25237.0,68423.32,2.71123033641083,0.0
2020-06-19,180.0,900.0,5.0,0.0
2020-06-22,790.5,4581.0,5.1153760445682455,2.652182236778022
2020-06-23,790.5,4581.0,5.1153760445682455,2.652182236778022
2020-06-24,828.9,1776.94,2.14373265773917,0.0
2020-06-25,828.9,1776.94,2.14373265773917,0.0
2020-06-26,828.9,1776.94,2.14373265773917,0.0
2020-06-29,828.9,1776.94,2.14373265773917,0.0
2020-06-30,828.9,1776.94,2.14373265773917,0.0
2020-07-01,17148.0,49936.62666666667,3.90076906997384,1.823364007489585
2020-07-02,17148.0,49936.62666666667,3.90076906997384,1.823364007489585
2020-07-03,17148.0,49936.62666666667,3.90076906997384,1.823364007489585
2020-07-06,13763.133333333333,67605.8,3.1275485583303166,1.6221854184408953
2020-07-07,60000.0,300000.0,5.0,0.0
2020-07-08,12935.5125,39573.8925,4.004324665097657,1.740129723023921
2020-07-09,960.0,11200.0,11.6666666666667,0.0
2020-07-10,960.0,11200.0,11.6666666666667,0.0
2020-07-13,46951.0,273935.4666666667,4.38150968654492,1.3576933097290165
2020-07-14,9000.0,33840.0,3.76,0.0
2020-07-15,9000.0,33840.0,3.76,0.0
2020-07-16,9000.0,33840.0,3.76,0.0
2020-07-17,9000.0,33840.0,3.76,0.0
2020-07-20,9000.0,33840.0,3.76,0.0
2020-07-21,9000.0,33840.0,3.76,0.0
2020-07-22,9096.333333333334,29633.813333333335,4.316397593102736,1.887978317685019
2020-07-23,5989.2,24989.156,4.43218256750594,0.8262058620299992
2020-07-24,5989.2,24989.156,4.43218256750594,0.8262058620299992
2020-07-27,8994.065,37805.555,3.2067791956122775,1.236541022258434
2020-07-28,25167.0,73754.0,2.93058370087813,0.0
2020-07-29,440.5,4030.0,9.14869466515323,0.0
2020-07-30,440.5,4030.0,9.14869466515323,0.0
2020-07-31,40004.8,182300.235,7.8542336666666746,6.993552102870214
2020-08-03,40004.8,182300.235,7.8542336666666746,6.993552102870214
2020-08-04,266.6666666666667,3482.5,13.910000000000002,2.962482067456274
2020-08-05,266.6666666666667,3482.5,13.910000000000002,2.962482067456274
2020-08-06,5100.0,17151.3,3.363,0.0
2020-08-07,5100.0,17151.3,3.363,0.0
2020-08-10,5100.0,17151.3,3.363,0.0
2020-08-11,5060.0,21195.325,5.017665833333335,1.200668492966062
2020-08-12,25125.0,73631.0,2.93058706467662,0.0
2020-08-13,25125.0,73631.0,2.93058706467662,0.0
2020-08-14,59900.0,261998.84,4.2198909090909105,0.32542339718897906
2020-08-17,1000.0,4160.0,4.16,0.0
2020-08-18,1000.0,4160.0,4.16,0.0
2020-08-19,25213.0,73889.0,2.93059135771716,4.613975847419393e-06
2020-08-20,50040.0,109437.48,2.187,0.0
2020-08-21,50040.0,109437.48,2.187,0.0
2020-08-24,11656.093333333332,45340.9,7.494031215918518,5.4427323259853395
2020-08-25,11656.093333333332,45340.9,7.494031215918518,5.4427323259853395
2020-08-26,11656.093333333332,45340.9,7.494031215918518,5.4427323259853395
2020-08-27,11656.093333333332,45340.9,7.494031215918518,5.4427323259853395
2020-08-28,11656.093333333332,45340.9,7.494031215918518,5.4427323259853395
2020-08-31,11656.093333333332,45340.9,7.494031215918518,5.4427323259853395
2020-09-01,10.415000000000001,46.5,4.46791521486643,0.005132888945895377
2020-09-02,10.415000000000001,46.5,4.46791521486643,0.005132888945895377
2020-09-03,10.415000000000001,46.5,4.46791521486643,0.005132888945895377
2020-09-04,75020.0,295473.33999999997,3.5585,1.6143247814488881
2020-09-07,75020.0,295473.33999999997,3.5585,1.6143247814488881
2020-09-08,3162.38,18449.56,8.98863336003205,7.384524255045544
2020-09-09,2318.7166666666667,9589.65,3.649184006127539,2.2886661086491302
2020-09-10,20000.0,75054.5,3.752725,0.0
2020-09-11,20000.0,75054.5,3.752725,0.0
2020-09-14,50310.0,148593.0,2.95354800238521,0.0
2020-09-15,100000.0,472480.0,4.7248,0.0
2020-09-16,100000.0,472480.0,4.7248,0.0
2020-09-17,100000.0,472480.0,4.7248,0.0
2020-09-18,100000.0,472480.0,4.7248,0.0
2020-09-21,100000.0,472480.0,4.7248,0.0
2020-09-22,300.0,1248.0,4.16,0.0
2020-09-23,300.0,1248.0,4.16,0.0
2020-09-24,48.0,20.0,0.416666666666667,0.0
2020-09-25,2792.49,21572.013333333332,6.450384459875683,4.230155412980949
2020-09-28,2792.49,21572.013333333332,6.450384459875683,4.230155412980949
2020-09-29,2792.49,21572.013333333332,6.450384459875683,4.230155412980949
2020-09-30,1541.0,8547.45,5.183756223006165,2.502986421677137
2020-10-01,1541.0,8547.45,5.183756223006165,2.502986421677137
2020-10-02,6633.333333333333,25200.67,4.5825315686274495,1.1974132496251964
2020-10-05,1064.45,9240.0,8.6805392456198,0.0
2020-10-06,210.0,4041.63,19.2458571428571,0.0
2020-10-07,41828.36666666667,179826.2333333333,9.763234127948257,10.417944372373654
2020-10-08,41828.36666666667,179826.2333333333,9.763234127948257,10.417944372373654
2020-10-09,41828.36666666667,179826.2333333333,9.763234127948257,10.417944372373654
2020-10-12,41828.36666666667,179826.2333333333,9.763234127948257,10.417944372373654
2020-10-13,41828.36666666667,179826.2333333333,9.763234127948257,10.417944372373654
2020-10-14,8389.3,56331.76,8.02508847200974,2.0705901372142783
2020-10-15,8389.3,56331.76,8.02508847200974,2.0705901372142783
2020-10-16,8389.3,56331.76,8.02508847200974,2.0705901372142783
2020-10-19,13109.2,33062.84,4.486472467532467,1.7157993717422522
2020-10-20,13109.2,33062.84,4.486472467532467,1.7157993717422522
2020-10-21,4482.644444444445,15615.027777777777,3.9673529722839636,2.2786675028605123
2020-10-22,40.0,174.0,4.35,0.0
2020-10-23,553.28,6323.2,11.4285714285714,0.0
2020-10-26,553.28,6323.2,11.4285714285714,0.0
2020-10-27,568.85,4995.0,7.97522742233539,4.474439719428619
2020-10-28,568.85,4995.0,7.97522742233539,4.474439719428619
2020-10-29,568.85,4995.0,7.97522742233539,4.474439719428619
2020-10-30,30395.0,64887.46,3.15494668789968,1.0346603937560077
2020-11-02,9990.0,70885.04,7.0955995995996,0.0
2020-11-03,27942.600000000002,138956.59666666665,5.457407239841345,1.5002809266612729
2020-11-04,1558.2366666666667,6147.759999999999,1.778203260558073,2.835785738585584
2020-11-05,13266.666666666666,63861.095,5.17670380787037,1.1226042755759065
2020-11-06,13266.666666666666,63861.095,5.17670380787037,1.1226042755759065
2020-11-09,3732.725,18175.4,5.685113196018225,1.5766880387018203
2020-11-10,3732.725,18175.4,5.685113196018225,1.5766880387018203
2020-11-11,3732.725,18175.4,5.685113196018225,1.5766880387018203
2020-11-12,25147.0,70730.0,2.8126615500855,0.0
2020-11-13,25147.0,70730.0,2.8126615500855,0.0
2020-11-16,25147.0,70730.0,2.8126615500855,0.0
2020-11-17,1772.0,11256.976666666667,9.4571361111111,2.863024680987373
2020-11-18,25000.0,69750.0,2.79,0.2828427124746193
2020-11-19,600.0,5127.44,8.54573333333333,0.0
2020-11-20,600.0,5127.44,8.54573333333333,0.0
2020-11-23,600.0,5127.44,8.54573333333333,0.0
2020-11-24,207.6,1572.5,8.025913129318855,0.6704600822602955
2020-11-25,505.6,2369.6,4.402396216500264,0.7953483568019898
2020-11-26,1118.7,6776.2,6.042539491053735,0.2005942928938682
2020-11-27,20312.5,102039.15,4.18764,1.2195612076480624
2020-11-30,32196.24,155211.614,8.620232500067944,4.346523933689607
2020-12-01,224.5,2838.75,13.224832214765101,2.439281110938827
2020-12-02,41876.25,199788.25,5.24575991989531,1.8821255253012574
2020-12-03,41876.25,199788.25,5.24575991989531,1.8821255253012574
2020-12-04,41876.25,199788.25,5.24575991989531,1.8821255253012574
